geo,name,year,pop,gdp,lifeExp,Continent,Country
arm,Armenia,1934,1178028.0,2727.18532,37.18,Europe,Armenia
arm,Armenia,1935,1188839.0,3122.0896,38.32,Europe,Armenia
arm,Armenia,1936,1199748.0,3340.65887,39.56,Europe,Armenia
arm,Armenia,1937,1210758.0,3625.48027,38.65,Europe,Armenia
arm,Armenia,1938,1221868.0,3621.9542,39.9,Europe,Armenia
arm,Armenia,1939,1233081.0,3775.64084,41.7,Europe,Armenia
arm,Armenia,1940,1244397.0,3624.61775,39.61,Europe,Armenia
arm,Armenia,1941,1255816.0,3525.20866,22.24,Europe,Armenia
arm,Armenia,1942,1267340.0,3429.35593,19.45,Europe,Armenia
arm,Armenia,1943,1278970.0,3334.54199,17.85,Europe,Armenia
arm,Armenia,1944,1290707.0,3279.92096,23.73,Europe,Armenia
arm,Armenia,1945,1302551.0,3225.84249,31.14,Europe,Armenia
arm,Armenia,1946,1314504.0,3172.30198,44.62,Europe,Armenia
arm,Armenia,1947,1326567.0,3532.63751,38.28,Europe,Armenia
arm,Armenia,1948,1338740.0,3998.32644,44.48,Europe,Armenia
arm,Armenia,1949,1357426.0,4375.11208,46.55,Europe,Armenia
arm,Armenia,1950,1382895.0,4747.14916,48.23,Europe,Armenia
arm,Armenia,1951,1417284.0,4694.7236,49.02,Europe,Armenia
arm,Armenia,1952,1454107.0,4922.44558,50.04,Europe,Armenia
arm,Armenia,1953,1493578.0,5056.87011,51.06,Europe,Armenia
arm,Armenia,1954,1535978.0,5219.40067,52.14,Europe,Armenia
arm,Armenia,1955,1581508.0,5571.9747,53.28,Europe,Armenia
arm,Armenia,1956,1630819.0,6006.47433,54.5,Europe,Armenia
arm,Armenia,1957,1684134.0,6028.58368,55.66,Europe,Armenia
arm,Armenia,1958,1740884.0,6373.71539,56.55,Europe,Armenia
arm,Armenia,1959,1801008.0,6196.37042,57.98,Europe,Armenia
arm,Armenia,1960,1863705.0,6664.54908,59.22,Europe,Armenia
arm,Armenia,1961,1927484.0,6881.94324,60.37,Europe,Armenia
arm,Armenia,1962,1991689.0,6912.28309,61.36,Europe,Armenia
arm,Armenia,1963,2056023.0,6610.8024,62.03,Europe,Armenia
arm,Armenia,1964,2120135.0,7315.42056,62.86,Europe,Armenia
arm,Armenia,1965,2183635.0,7585.01784,63.59,Europe,Armenia
arm,Armenia,1966,2246159.0,7810.4057,64.2,Europe,Armenia
arm,Armenia,1967,2307492.0,8013.62382,64.68,Europe,Armenia
arm,Armenia,1968,2367319.0,8338.7499,65.07,Europe,Armenia
arm,Armenia,1969,2424030.0,8315.15641,65.25,Europe,Armenia
arm,Armenia,1970,2475633.0,8805.06468,65.86,Europe,Armenia
arm,Armenia,1971,2525345.0,8844.19298,66.36,Europe,Armenia
arm,Armenia,1972,2577079.0,8697.58615,66.78,Europe,Armenia
arm,Armenia,1973,2630860.0,9222.37472,67.22,Europe,Armenia
arm,Armenia,1974,2686445.0,9054.85032,67.9,Europe,Armenia
arm,Armenia,1975,2743660.0,8890.36899,68.23,Europe,Armenia
arm,Armenia,1976,2818165.0,8728.87547,68.96,Europe,Armenia
arm,Armenia,1977,2912827.0,8570.31548,69.52,Europe,Armenia
arm,Armenia,1978,3012807.0,8414.63573,69.66,Europe,Armenia
arm,Armenia,1979,3078501.0,8261.7839,70.18,Europe,Armenia
arm,Armenia,1980,3107415.0,8111.70862,70.2,Europe,Armenia
arm,Armenia,1981,3135349.0,8247.98504,70.46,Europe,Armenia
arm,Armenia,1982,3163144.0,8383.89366,70.76,Europe,Armenia
arm,Armenia,1983,3191539.0,8342.64356,70.8,Europe,Armenia
arm,Armenia,1984,3224547.0,8518.88213,71.09,Europe,Armenia
arm,Armenia,1985,3260432.0,8680.52873,71.27,Europe,Armenia
arm,Armenia,1986,3294847.0,8514.24276,71.66,Europe,Armenia
arm,Armenia,1987,3328520.0,7933.90904,71.81,Europe,Armenia
arm,Armenia,1988,3355125.0,7458.71659,55.29,Europe,Armenia
arm,Armenia,1989,3443100.0,8351.07027,71.04,Europe,Armenia
arm,Armenia,1990,3552128.0,7590.79331,70.58,Europe,Armenia
arm,Armenia,1991,3613977.0,6465.12685,70.32,Europe,Armenia
arm,Armenia,1992,3571861.0,3749.21414,69.37,Europe,Armenia
arm,Armenia,1993,3453332.0,3441.97754,68.96,Europe,Armenia
arm,Armenia,1994,3364610.0,3676.31367,69.47,Europe,Armenia
arm,Armenia,1995,3307581.0,3950.03629,70.08,Europe,Armenia
arm,Armenia,1996,3278735.0,4147.22789,70.42,Europe,Armenia
arm,Armenia,1997,3246289.0,4264.3424,71.14,Europe,Armenia
arm,Armenia,1998,3208401.0,4556.81793,71.6,Europe,Armenia
arm,Armenia,1999,3167286.0,4704.32549,71.9,Europe,Armenia
arm,Armenia,2000,3125628.0,4860.71825,72.38,Europe,Armenia
arm,Armenia,2001,3084349.0,5288.59752,72.5,Europe,Armenia
arm,Armenia,2002,3055630.0,5964.33327,72.71,Europe,Armenia
arm,Armenia,2003,3038968.0,6779.7368,72.78,Europe,Armenia
arm,Armenia,2004,3022541.0,7476.52129,72.99,Europe,Armenia
arm,Armenia,2005,3006351.0,8511.01241,73.05,Europe,Armenia
arm,Armenia,2006,2990377.0,9640.20116,73.1,Europe,Armenia
arm,Armenia,2007,2974819.0,10980.46168,73.45,Europe,Armenia
arm,Armenia,2008,2959990.0,11773.80791,73.46,Europe,Armenia
arm,Armenia,2009,2945517.0,10157.81885,73.64,Europe,Armenia
arm,Armenia,2010,2931078.0,10438.56419,73.91,Europe,Armenia
arm,Armenia,2011,2923271.0,10990.1771,74.2,Europe,Armenia
arm,Armenia,2012,2922528.0,11796.27412,74.57,Europe,Armenia
arm,Armenia,2013,2922518.0,12194.01895,75.06,Europe,Armenia
arm,Armenia,2014,2922422.0,12667.37573,75.19,Europe,Armenia
arm,Armenia,2015,2921177.0,13112.76009,75.11,Europe,Armenia
arm,Armenia,2016,2918793.0,13192.99407,75.26,Europe,Armenia
arm,Armenia,2017,2914963.0,14243.8749,75.54,Europe,Armenia
arm,Armenia,2018,2909965.0,15037.04524,75.63,Europe,Armenia
arm,Armenia,2019,2903972.0,16215.3608,75.73,Europe,Armenia
arm,Armenia,2020,2890892.0,15052.93598,72.45,Europe,Armenia
arm,Armenia,2021,2870349.0,15921.70528,72.32,Europe,Armenia
arm,Armenia,2022,2880874.0,17886.17839,73.66,Europe,Armenia
arm,Armenia,2023,2943393.0,19402.75109,76.53,Europe,Armenia
arm,Armenia,2024,2973840.0,20078.7849,76.7,Europe,Armenia
arm,Armenia,2025,2952365.0,21539.01147,76.87,Europe,Armenia
arm,Armenia,2026,2930915.0,22998.33299,77.04,Europe,Armenia
arm,Armenia,2027,2910495.0,24334.15742,77.22,Europe,Armenia
arm,Armenia,2028,2890816.0,25649.50803,77.38,Europe,Armenia
arm,Armenia,2029,2871013.0,26854.44078,77.55,Europe,Armenia
arm,Armenia,2030,2851291.0,27925.93297,77.72,Europe,Armenia
arm,Armenia,2031,2831832.0,28425.31004,77.89,Europe,Armenia
arm,Armenia,2032,2812787.0,28928.0214,78.04,Europe,Armenia
arm,Armenia,2033,2794033.0,29433.90031,78.21,Europe,Armenia
arm,Armenia,2034,2775367.0,29942.77667,78.37,Europe,Armenia
arm,Armenia,2035,2756725.0,30454.47732,78.54,Europe,Armenia
arm,Armenia,2036,2738165.0,30968.82625,78.7,Europe,Armenia
arm,Armenia,2037,2719927.0,31485.64485,78.87,Europe,Armenia
arm,Armenia,2038,2701970.0,32004.75219,79.03,Europe,Armenia
arm,Armenia,2039,2683821.0,32525.96529,79.19,Europe,Armenia
arm,Armenia,2040,2665523.0,33049.09935,79.35,Europe,Armenia
arm,Armenia,2041,2647711.0,33573.96804,79.51,Europe,Armenia
arm,Armenia,2042,2630115.0,34100.38377,79.67,Europe,Armenia
arm,Armenia,2043,2612703.0,34628.15797,79.83,Europe,Armenia
arm,Armenia,2044,2595825.0,35157.10133,79.98,Europe,Armenia
arm,Armenia,2045,2579220.0,35687.02411,80.15,Europe,Armenia
arm,Armenia,2046,2562512.0,36217.73636,80.3,Europe,Armenia
arm,Armenia,2047,2545697.0,36749.04824,80.46,Europe,Armenia
arm,Armenia,2048,2528833.0,37280.77026,80.61,Europe,Armenia
arm,Armenia,2049,2511980.0,37812.7135,80.76,Europe,Armenia
arm,Armenia,2050,2495207.0,38344.68996,80.91,Europe,Armenia
arm,Armenia,2051,2478352.0,38876.5127,81.06,Europe,Armenia
arm,Armenia,2052,2461256.0,39407.99616,81.21,Europe,Armenia
arm,Armenia,2053,2444630.0,39938.95639,81.35,Europe,Armenia
arm,Armenia,2054,2428066.0,40469.21125,81.5,Europe,Armenia
arm,Armenia,2055,2411271.0,40998.58064,81.64,Europe,Armenia
arm,Armenia,2056,2394610.0,41526.88677,81.78,Europe,Armenia
arm,Armenia,2057,2377610.0,42053.95428,81.92,Europe,Armenia
arm,Armenia,2058,2360627.0,42579.61052,82.06,Europe,Armenia
arm,Armenia,2059,2343622.0,43103.68568,82.2,Europe,Armenia
arm,Armenia,2060,2326386.0,43626.01303,82.33,Europe,Armenia
arm,Armenia,2061,2309097.0,44146.42904,82.46,Europe,Armenia
arm,Armenia,2062,2291874.0,44664.77356,82.59,Europe,Armenia
arm,Armenia,2063,2274519.0,45180.89,82.72,Europe,Armenia
arm,Armenia,2064,2256816.0,45694.6254,82.84,Europe,Armenia
arm,Armenia,2065,2238873.0,46205.83066,82.96,Europe,Armenia
arm,Armenia,2066,2220726.0,46714.36059,83.09,Europe,Armenia
arm,Armenia,2067,2202465.0,47220.07403,83.21,Europe,Armenia
arm,Armenia,2068,2184010.0,47722.83398,83.33,Europe,Armenia
arm,Armenia,2069,2165468.0,48222.50766,83.44,Europe,Armenia
arm,Armenia,2070,2146964.0,48718.96662,83.56,Europe,Armenia
arm,Armenia,2071,2128443.0,49212.08679,83.68,Europe,Armenia
arm,Armenia,2072,2109841.0,49701.74853,83.8,Europe,Armenia
arm,Armenia,2073,2091133.0,50187.83671,83.91,Europe,Armenia
arm,Armenia,2074,2072510.0,50670.24074,84.03,Europe,Armenia
arm,Armenia,2075,2054124.0,51148.8546,84.15,Europe,Armenia
arm,Armenia,2076,2036143.0,51623.57684,84.26,Europe,Armenia
arm,Armenia,2077,2018466.0,52094.31065,84.38,Europe,Armenia
arm,Armenia,2078,2000862.0,52560.9638,84.49,Europe,Armenia
arm,Armenia,2079,1983524.0,53023.44868,84.6,Europe,Armenia
arm,Armenia,2080,1966512.0,53481.68228,84.71,Europe,Armenia
arm,Armenia,2081,1949737.0,53935.58617,84.83,Europe,Armenia
arm,Armenia,2082,1933253.0,54385.08646,84.95,Europe,Armenia
arm,Armenia,2083,1917262.0,54830.11379,85.06,Europe,Armenia
arm,Armenia,2084,1901746.0,55270.60328,85.17,Europe,Armenia
arm,Armenia,2085,1886568.0,55706.49447,85.28,Europe,Armenia
arm,Armenia,2086,1871671.0,56137.73129,85.39,Europe,Armenia
arm,Armenia,2087,1857165.0,56564.26199,85.5,Europe,Armenia
arm,Armenia,2088,1843170.0,56986.03909,85.61,Europe,Armenia
arm,Armenia,2089,1829561.0,57403.0193,85.73,Europe,Armenia
arm,Armenia,2090,1816236.0,57815.16343,85.85,Europe,Armenia
arm,Armenia,2091,1803138.0,58222.43636,85.96,Europe,Armenia
arm,Armenia,2092,1790311.0,58624.80692,86.08,Europe,Armenia
arm,Armenia,2093,1777677.0,59022.24783,86.2,Europe,Armenia
arm,Armenia,2094,1765143.0,59414.73558,86.31,Europe,Armenia
arm,Armenia,2095,1752811.0,59802.25039,86.43,Europe,Armenia
arm,Armenia,2096,1740658.0,60184.77608,86.54,Europe,Armenia
arm,Armenia,2097,1728533.0,60562.29998,86.66,Europe,Armenia
arm,Armenia,2098,1716394.0,60934.81285,86.78,Europe,Armenia
arm,Armenia,2099,1704282.0,61302.30876,86.89,Europe,Armenia
arm,Armenia,2100,1692198.0,61664.78501,87.01,Europe,Armenia
atg,Antigua and Barbuda,1800,37000.0,1010.93415,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1801,37000.0,1010.93415,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1802,37000.0,1010.93415,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1803,37000.0,1010.93415,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1804,37000.0,1010.93415,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1805,37000.0,1010.93415,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1806,37000.0,1010.93415,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1807,37000.0,1012.2696,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1808,37000.0,1012.2696,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1809,37000.0,1012.2696,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1810,37000.0,1012.2696,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1811,37000.0,1012.2696,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1812,37000.0,1012.2696,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1813,37000.0,1012.2696,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1814,37000.0,1012.2696,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1815,37000.0,1012.2696,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1816,37000.0,1013.60504,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1817,37000.0,1013.60504,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1818,37000.0,1013.60504,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1819,37000.0,1013.60504,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1820,37000.0,1013.60504,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1821,37000.0,1020.28228,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1822,37000.0,1026.95952,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1823,37000.0,1034.97221,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1824,37000.0,1041.64945,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1825,37000.0,1048.32669,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1826,37000.0,1055.00393,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1827,37000.0,1063.01662,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1828,37000.0,1069.69386,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1829,37000.0,1076.3711,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1830,37000.0,1084.38379,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1831,37000.0,1091.06103,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1832,37000.0,1099.07372,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1833,37000.0,1105.75096,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1834,37000.0,1113.76364,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1835,37000.0,1121.77633,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1836,37000.0,1128.45357,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1837,37000.0,1136.46626,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1838,37000.0,1144.47895,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1839,37000.0,1152.49164,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1840,37000.0,1159.16888,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1841,37000.0,1167.18157,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1842,37000.0,1175.19425,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1843,37000.0,1183.20694,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1844,37000.0,1191.21963,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1845,37000.0,1199.23232,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1846,37000.0,1207.24501,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1847,37000.0,1215.25769,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1848,37000.0,1224.60583,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1849,37000.0,1232.61852,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1850,37000.0,1240.63121,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1851,36993.0,1248.64389,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1852,36985.0,1257.99203,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1853,36978.0,1266.00472,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1854,36970.0,1274.01741,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1855,36963.0,1283.36554,33.54,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1856,36955.0,1291.37823,33.55,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1857,36948.0,1300.72637,33.55,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1858,36941.0,1308.73906,33.55,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1859,36892.0,1318.08719,33.55,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1860,36803.0,1327.43533,33.55,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1861,36674.0,1335.44802,33.55,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1862,36504.0,1344.79615,33.55,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1863,36295.0,1354.14429,33.55,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1864,36086.0,1363.49242,33.55,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1865,35879.0,1372.84056,33.55,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1866,35673.0,1382.1887,33.56,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1867,35468.0,1391.53683,33.56,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1868,35265.0,1400.88497,33.56,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1869,35101.0,1410.2331,33.56,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1870,34976.0,1419.58124,33.56,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1871,34891.0,1428.92938,33.56,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1872,34846.0,1438.27751,33.56,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1873,34839.0,1448.9611,33.56,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1874,34832.0,1458.30923,33.56,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1875,34825.0,1467.65737,33.56,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1876,34818.0,1478.34095,33.56,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1877,34811.0,1487.68909,33.57,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1878,34804.0,1498.37267,33.57,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1879,34835.0,1507.72081,33.57,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1880,34906.0,1518.40439,33.57,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1881,35016.0,1529.08798,33.57,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1882,35165.0,1538.43611,33.57,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1883,35354.0,1549.1197,33.57,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1884,35544.0,1559.80328,33.57,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1885,35735.0,1570.48687,33.57,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1886,35927.0,1581.17045,33.57,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1887,36119.0,1591.85403,33.58,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1888,36313.0,1602.53762,33.58,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1889,36427.0,1613.2212,33.58,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1890,36460.0,1623.90479,33.58,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1891,36412.0,1634.58837,33.58,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1892,36284.0,1646.6074,33.58,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1893,36076.0,1657.29099,33.58,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1894,35869.0,1667.97457,33.58,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1895,35663.0,1679.9936,33.58,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1896,35458.0,1690.67719,33.58,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1897,35254.0,1702.69622,33.58,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1898,35052.0,1713.3798,33.59,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1899,34827.0,1725.39884,33.59,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1900,34580.0,1737.41787,33.59,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1901,34312.0,1749.4369,33.59,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1902,34023.0,1761.45593,33.59,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1903,33712.0,1772.13952,33.59,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1904,33405.0,1784.15855,33.59,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1905,33100.0,1796.17758,33.59,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1906,32798.0,1809.53206,33.59,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1907,32499.0,1821.55109,33.59,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1908,32202.0,1833.57012,33.59,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1909,31924.0,1845.58916,33.6,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1910,31665.0,1857.60819,33.6,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1911,31423.0,1870.96267,33.6,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1912,31198.0,1882.9817,33.6,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1913,30991.0,1896.33618,33.6,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1914,30786.0,1943.07686,33.6,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1915,30581.0,1991.15299,33.6,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1916,30378.0,2040.56457,33.6,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1917,30177.0,2089.97614,33.6,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1918,29983.0,2142.05862,21.79,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1919,29847.0,2194.14109,33.61,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1920,29771.0,2248.89446,33.61,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1921,29752.0,2303.64783,33.61,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1922,29792.0,2359.73664,34.43,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1923,29890.0,2418.49636,35.26,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1924,29988.0,2477.25607,36.1,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1925,30087.0,2537.35123,36.93,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1926,30185.0,2600.11729,37.75,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1927,30285.0,2664.21879,38.58,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1928,30384.0,2728.3203,39.42,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1929,30652.0,2795.0927,40.25,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1930,31095.0,2864.53599,41.07,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1931,31719.0,2933.97929,41.91,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1932,32529.0,3006.09348,42.74,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1933,33532.0,3079.54312,43.57,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1934,34566.0,3154.32821,44.4,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1935,35631.0,3231.7842,45.23,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1936,36730.0,3310.57563,46.06,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1937,37863.0,3390.70251,46.89,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1938,39030.0,3474.83574,47.72,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1939,40050.0,3558.96896,48.55,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1940,40917.0,3645.77308,49.39,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1941,41625.0,3704.45656,50.26,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1942,42166.0,3763.2383,51.14,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1943,42534.0,3823.40455,52.01,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1944,42906.0,3884.90701,52.88,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1945,43281.0,3946.41697,53.76,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1946,43659.0,4009.19029,54.64,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1947,44040.0,4073.18102,55.5,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1948,44425.0,4138.34405,56.38,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1949,44892.0,4203.39551,57.26,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1950,45444.0,4270.78131,58.13,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1951,46420.0,4339.20892,58.72,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1952,47397.0,4407.42731,59.28,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1953,48383.0,4477.82372,59.82,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1954,49371.0,4549.13863,60.32,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1955,50374.0,4621.3325,60.93,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1956,51382.0,4695.53635,61.52,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1957,52404.0,4769.3629,61.93,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1958,53457.0,4846.25551,62.56,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1959,54526.0,4922.69739,63.29,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1960,55603.0,5000.94471,63.83,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1961,56540.0,5130.31848,64.76,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1962,57336.0,5261.67186,65.49,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1963,58138.0,5396.03066,65.79,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1964,59020.0,5534.38572,66.1,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1965,59970.0,5675.52208,66.73,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1966,60900.0,5820.41658,67.1,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1967,61837.0,5967.87642,67.23,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1968,62809.0,6118.86462,67.62,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1969,63819.0,6274.31105,68.0,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1970,64528.0,6431.98775,68.32,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1971,64729.0,6800.35218,68.87,North America,Antigua and Barbuda
atg,Antigua and Barbuda,1972,64615.0,7213.01892,69.4,North America,Antigua and Barbuda
